kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16,kp_17,kp_18,kp_19,kp_20,kp_21,kp_22,kp_23,kp_24,kp_25,kp_26,kp_27,kp_28,kp_29,kp_30,kp_31,kp_32,kp_33,kp_34,kp_35,kp_36,kp_37,kp_38,kp_39,kp_40,kp_41,kp_42,kp_43,kp_44,kp_45,kp_46,kp_47,kp_48,kp_49,kp_50,kp_51,kp_52,kp_53,kp_54,kp_55,kp_56,kp_57,kp_58,kp_59,kp_60,kp_61,kp_62,label,label_index
-0.08653252571821213,0.3499358594417572,0.03890030086040497,0.04140246659517288,0.31640625,-0.03602754324674606,0.1395316869020462,0.23552878201007843,-0.06716465204954147,0.22257764637470245,0.153732568025589,-0.09200595319271088,0.31600555777549744,0.1264207363128662,-0.11444956809282303,0.05761739984154701,0.060279227793216705,0.020601756870746613,0.11162643879652023,-0.05007529258728027,0.005773557815700769,0.1414581537246704,-0.12116069346666336,-0.013361378572881222,0.16304108500480652,-0.1790635585784912,-0.028991468250751495,-0.017537515610456467,0.04173579439520836,0.03666720539331436,-0.0019273520447313786,-0.08503295481204987,0.0314975380897522,0.00868932344019413,-0.1640630066394806,0.01647764816880226,0.018203407526016235,-0.2295568585395813,0.0043310364708304405,-0.09053117036819458,0.0479993000626564,0.04175085946917534,-0.0910085141658783,-0.06430857628583908,0.03272465243935585,-0.08905299752950668,-0.1306164562702179,0.016425877809524536,-0.08638501912355423,-0.18835031986236572,0.004340937361121178,-0.16219064593315125,0.07720983028411865,0.037945590913295746,-0.1854398399591446,-0.009093506261706352,0.02787085995078087,-0.19963547587394714,-0.06608875095844269,0.02070298232138157,-0.20991212129592896,-0.12183783948421478,0.015989765524864197,5,5
-0.07726644724607468,0.34921157360076904,0.05350995808839798,0.04697704315185547,0.3173944056034088,-0.014098342508077621,0.1436995416879654,0.23823818564414978,-0.04333201050758362,0.22113771736621857,0.1621461808681488,-0.06645470857620239,0.3030363917350769,0.13059616088867188,-0.08715146780014038,0.059556178748607635,0.059781596064567566,0.027116427198052406,0.11539861559867859,-0.045397765934467316,0.006808731239289045,0.14428585767745972,-0.11617054790258408,-0.014240389689803123,0.1640533208847046,-0.17189238965511322,-0.030951710417866707,-0.016840511932969093,0.039521798491477966,0.03795000538229942,0.0004784413904417306,-0.08740783482789993,0.023991208523511887,0.008735818788409233,-0.1663891226053238,0.006214196793735027,0.015407375060021877,-0.23234079778194427,-0.006775794550776482,-0.08998458832502365,0.046929050236940384,0.03937070444226265,-0.08957472443580627,-0.07111649215221405,0.021094121038913727,-0.08567313104867935,-0.14140795171260834,0.003613410284742713,-0.08090802282094955,-0.20145221054553986,-0.007935531437397003,-0.16112540662288666,0.08139028400182724,0.033474065363407135,-0.19164368510246277,-0.005799246020615101,0.013988007791340351,-0.20905721187591553,-0.0643148273229599,0.004352286923676729,-0.22069258987903595,-0.12151965498924255,-0.000543128524441272,5,5
0.001261113560758531,0.3764820694923401,0.005271534435451031,0.12075662612915039,0.3022615313529968,-0.05276896432042122,0.19932018220424652,0.18743568658828735,-0.06990738213062286,0.2660483419895172,0.08827592432498932,-0.085731141269207,0.3495543301105499,0.04572853073477745,-0.10005003958940506,0.07527349889278412,0.037341322749853134,0.02532210387289524,0.09109506756067276,-0.07426811009645462,0.024084756150841713,0.09788265824317932,-0.1398259401321411,0.011821551248431206,0.09943553060293198,-0.19219903647899628,-0.0011996383545920253,-0.004410923924297094,0.0367000587284565,0.03432700037956238,-0.02212807722389698,-0.08251635730266571,0.04090096056461334,-0.03042050078511238,-0.15069685876369476,0.02967781573534012,-0.03698663040995598,-0.20941713452339172,0.019101792946457863,-0.07422881573438644,0.05962735787034035,0.03184286877512932,-0.10798533260822296,-0.04739239066839218,0.02889099344611168,-0.11811576783657074,-0.10694136470556259,0.015716293826699257,-0.12559069693088531,-0.1614319533109665,0.0047793202102184296,-0.13706542551517487,0.10604705661535263,0.02111608162522316,-0.18722906708717346,0.026824265718460083,0.011784651316702366,-0.21725979447364807,-0.024853920564055443,0.0048371171578764915,-0.2392057329416275,-0.07718096673488617,0.000182322139153257,5,5
0.04676107317209244,0.3717588782310486,0.010318771935999393,0.16187052428722382,0.28437066078186035,-0.03517131879925728,0.2239798754453659,0.17322008311748505,-0.050849489867687225,0.2735327184200287,0.07568901777267456,-0.06895884871482849,0.3387035131454468,0.0244035292416811,-0.08517048507928848,0.08256947249174118,0.03354327380657196,0.034957293421030045,0.08698868751525879,-0.07130836695432663,0.02995598502457142,0.08331075310707092,-0.14100800454616547,0.020170994102954865,0.07649702578783035,-0.1902589648962021,0.011543652974069118,0.0031459336169064045,0.040944285690784454,0.034429073333740234,-0.03321954235434532,-0.08195972442626953,0.03622325509786606,-0.050201416015625,-0.1528819501399994,0.03383330628275871,-0.06431689113378525,-0.2115551382303238,0.03377855569124222,-0.06105990335345268,0.06857986003160477,0.022303564473986626,-0.11520819365978241,-0.03994001820683479,0.012121016159653664,-0.1333133429288864,-0.10287853330373764,0.006372571457177401,-0.14626142382621765,-0.15702003240585327,0.005285479128360748,-0.11613588780164719,0.11717674136161804,0.00269861938431859,-0.18284012377262115,0.03914445638656616,-0.014250109903514385,-0.22235733270645142,-0.013606153428554535,-0.019779743626713753,-0.25244587659835815,-0.06641435623168945,-0.019812192767858505,5,5
-0.005403531715273857,0.37326449155807495,0.010733889415860176,0.09933095425367355,0.3086739480495453,-0.06429906189441681,0.16394995152950287,0.20021575689315796,-0.09654110670089722,0.2183413803577423,0.10070894658565521,-0.1250094324350357,0.3110158145427704,0.05532355234026909,-0.15153206884860992,0.07642169296741486,0.03588728979229927,0.017285266891121864,0.1034054383635521,-0.08077416568994522,0.0154808908700943,0.11498148739337921,-0.15578341484069824,0.004560275003314018,0.1199277937412262,-0.2130180299282074,-0.006184406112879515,-0.0008612772799097002,0.036535296589136124,0.034004610031843185,-0.00961883831769228,-0.08413663506507874,0.04568343609571457,-0.015990469604730606,-0.1603400707244873,0.04034091532230377,-0.02000882290303707,-0.22412818670272827,0.035888075828552246,-0.07007265836000443,0.0607089139521122,0.03802011162042618,-0.09274817258119583,-0.04735120013356209,0.04182904586195946,-0.1027798131108284,-0.1093750074505806,0.03228046000003815,-0.10947702080011368,-0.1645262986421585,0.02478773333132267,-0.13325391709804535,0.11043380945920944,0.03199455887079239,-0.18568848073482513,0.03539103642106056,0.027504364028573036,-0.21856433153152466,-0.013908203691244125,0.022585926577448845,-0.2429063469171524,-0.06380132585763931,0.020586544647812843,5,5
-0.01686047948896885,0.3793830871582031,0.02676144801080227,0.07340369373559952,0.3191293478012085,-0.07702777534723282,0.12163108587265015,0.22095231711864471,-0.1285933405160904,0.1502106934785843,0.11702767759561539,-0.1717967540025711,0.23132970929145813,0.056538429111242294,-0.2119237780570984,0.0830705463886261,0.04548110067844391,0.008767747320234776,0.11208591610193253,-0.08056213706731796,0.00018333527259528637,0.12842275202274323,-0.1684066504240036,-0.016344230622053146,0.13860706984996796,-0.23376499116420746,-0.030668746680021286,0.004326759371906519,0.04160863161087036,0.03909832239151001,0.00207508890889585,-0.08341464400291443,0.052152588963508606,-0.0014412237796932459,-0.1682099997997284,0.04605865105986595,-0.000993487425148487,-0.24138204753398895,0.04017156362533569,-0.063996322453022,0.06235605478286743,0.054548636078834534,-0.07600904256105423,-0.045514173805713654,0.0633515864610672,-0.08582796901464462,-0.111632339656353,0.05424528568983078,-0.09560306370258331,-0.17160697281360626,0.04485439136624336,-0.12833550572395325,0.11067179590463638,0.057006146758794785,-0.16628679633140564,0.033177826553583145,0.05415000021457672,-0.19308774173259735,-0.017281414940953255,0.0489034429192543,-0.21672187745571136,-0.06455054879188538,0.046101540327072144,5,5
0.09357358515262604,0.35696274042129517,0.026072999462485313,0.19435438513755798,0.2634211480617523,-0.01714514195919037,0.24087435007095337,0.14894098043441772,-0.03271882236003876,0.27367863059043884,0.04806680232286453,-0.049818769097328186,0.3293820917606354,-0.009696658700704575,-0.06569977849721909,0.08698396384716034,0.023396741598844528,0.03897932544350624,0.08189375698566437,-0.08353176712989807,0.03017529845237732,0.07274489104747772,-0.15223856270313263,0.01709473691880703,0.0609256848692894,-0.20126082003116608,0.005243973340839148,0.009808559902012348,0.038710251450538635,0.036206163465976715,-0.03687266260385513,-0.0814235582947731,0.03186292201280594,-0.06332994252443314,-0.14916624128818512,0.02272326871752739,-0.0867750346660614,-0.20422302186489105,0.01681715063750744,-0.05022861436009407,0.07401766628026962,0.023594172671437263,-0.11531399190425873,-0.029442448168992996,0.007787991780787706,-0.1437014490365982,-0.09271928668022156,-0.0052414219826459885,-0.1667236089706421,-0.14756162464618683,-0.012487517669796944,-0.09853029996156693,0.1327604055404663,0.004751397762447596,-0.18057593703269958,0.06683853268623352,-0.01816520094871521,-0.23066817224025726,0.022457880899310112,-0.028108466416597366,-0.2715012729167938,-0.02430928871035576,-0.031924325972795486,5,5
-0.009312944486737251,0.4323984980583191,0.07688406109809875,0.07931888103485107,0.35457244515419006,0.00416491599753499,0.10609736293554306,0.19252313673496246,-0.012006315402686596,0.007343828212469816,0.08621705323457718,-0.013927401043474674,-0.10034462809562683,0.051943693310022354,-0.015633348375558853,0.10514356940984726,0.06299310177564621,0.03445084020495415,0.14275072515010834,-0.08863814920186996,0.013221293687820435,0.16295474767684937,-0.1802368015050888,-0.006699338089674711,0.17358604073524475,-0.2591962516307831,-0.022876106202602386,0.016271648928523064,0.05100930854678154,0.042913712561130524,0.027113700285553932,-0.11459828913211823,0.02881080098450184,0.03505465388298035,-0.21252338588237762,0.012837035581469536,0.040560949593782425,-0.29055342078208923,0.0024277695920318365,-0.06237057223916054,0.07512424886226654,0.0424710176885128,-0.09900276362895966,-0.08004544675350189,-0.006946635898202658,-0.10731711983680725,-0.18028438091278076,-0.04973806440830231,-0.11892823129892349,-0.2630878686904907,-0.07611533999443054,-0.13299024105072021,0.12954632937908173,0.038861293345689774,-0.12915761768817902,0.028617173433303833,-0.0222373865544796,-0.08424602448940277,0.07189486920833588,-0.03443606197834015,-0.05252659320831299,0.13232387602329254,-0.03642677515745163,6,6
-0.006475625094026327,0.4089196026325226,0.08380615711212158,0.08552972972393036,0.33940908312797546,0.0024207867681980133,0.10801133513450623,0.18157275021076202,-0.015421477146446705,0.00421869894489646,0.08170975744724274,-0.016507066786289215,-0.10180307924747467,0.05970247834920883,-0.018281564116477966,0.11271712929010391,0.05589582771062851,0.03851662948727608,0.15971872210502625,-0.08274195343255997,0.015099121257662773,0.18757253885269165,-0.174269899725914,-0.008308347314596176,0.20606400072574615,-0.2493058443069458,-0.027463195845484734,0.018809162080287933,0.0472768098115921,0.04958478733897209,0.014789316803216934,-0.11809023469686508,0.030996153131127357,0.015462757088243961,-0.21446862816810608,0.008511547930538654,0.015263318084180355,-0.2937668263912201,-0.005742073990404606,-0.058041732758283615,0.07476460188627243,0.05122292786836624,-0.09672395884990692,-0.07691211253404617,-0.0036186850629746914,-0.11172128468751907,-0.17571818828582764,-0.0518253892660141,-0.1263560801744461,-0.25962454080581665,-0.08062753826379776,-0.124029241502285,0.13261398673057556,0.049321483820676804,-0.13220268487930298,0.036050472408533096,-0.0206022746860981,-0.09847573935985565,0.08359869569540024,-0.038232769817113876,-0.07232621312141418,0.14338405430316925,-0.04284943267703056,6,6
-0.005300355143845081,0.45086783170700073,0.06833313405513763,0.09003063291311264,0.3687852621078491,-0.01453376654535532,0.11654078215360641,0.20101460814476013,-0.030431324616074562,0.015843525528907776,0.08224234730005264,-0.030856315046548843,-0.10519955307245255,0.046260472387075424,-0.028208209201693535,0.11225886642932892,0.07101863622665405,0.027703989297151566,0.1339796781539917,-0.09325605630874634,0.011261539533734322,0.14642126858234406,-0.1861875057220459,-0.005921735893934965,0.1512129008769989,-0.26999709010124207,-0.022419597953557968,0.023808827623724937,0.05983194336295128,0.04242583364248276,0.02081754058599472,-0.11260446906089783,0.03534403070807457,0.022452568635344505,-0.21126914024353027,0.017970163375139236,0.020706886425614357,-0.2946152985095978,0.002894581761211157,-0.05291518196463585,0.08439282327890396,0.04673386737704277,-0.08846510201692581,-0.0671813040971756,0.006522669922560453,-0.09550385922193527,-0.16982482373714447,-0.03910716623067856,-0.1087319403886795,-0.2577880322933197,-0.0698566660284996,-0.11713314801454544,0.13117685914039612,0.04583490267395973,-0.11827352643013,0.029508322477340698,-0.0063480837270617485,-0.08805820345878601,0.05020076036453247,-0.02414446324110031,-0.07449182868003845,0.08742336183786392,-0.0331975556910038,6,6
-0.004701593425124884,0.44834861159324646,0.06679249554872513,0.09370920062065125,0.36925846338272095,-0.016561325639486313,0.12090881168842316,0.20019257068634033,-0.029779328033328056,0.014274083077907562,0.08192780613899231,-0.02638249285519123,-0.1073499247431755,0.047412119805812836,-0.019873537123203278,0.1135876253247261,0.07485572248697281,0.025483008474111557,0.13381114602088928,-0.08726253360509872,0.010606851428747177,0.14705593883991241,-0.18074637651443481,-0.005528617650270462,0.15478314459323883,-0.266510546207428,-0.021442919969558716,0.024237588047981262,0.062188662588596344,0.040324870496988297,0.019932935014367104,-0.11156731843948364,0.03438861295580864,0.021151622757315636,-0.211680606007576,0.01722845621407032,0.020427901297807693,-0.29761016368865967,0.002307262271642685,-0.053489796817302704,0.0832112580537796,0.04492563381791115,-0.0885888859629631,-0.07075260579586029,0.004978328011929989,-0.09490256011486053,-0.17170365154743195,-0.04038216918706894,-0.10739417374134064,-0.2587514817714691,-0.07044564187526703,-0.11894085258245468,0.12787440419197083,0.04424314573407173,-0.1225523054599762,0.020250771194696426,-0.007445892319083214,-0.09054932743310928,0.04777831584215164,-0.02314748242497444,-0.07541237771511078,0.09328600764274597,-0.03028935380280018,6,6
0.003988873679190874,0.4431164264678955,0.07237864285707474,0.10859967023134232,0.367154061794281,-0.007156742736697197,0.14183318614959717,0.20722925662994385,-0.021923208609223366,0.03507978096604347,0.09683989733457565,-0.021736856549978256,-0.08306010812520981,0.07135500013828278,-0.020174896344542503,0.10558903962373734,0.07729540765285492,0.025705210864543915,0.12700390815734863,-0.08359736949205399,0.006847093813121319,0.1400001347064972,-0.1800423413515091,-0.011566786095499992,0.14689137041568756,-0.2658960223197937,-0.027676980942487717,0.01586570404469967,0.06242929399013519,0.038550738245248795,0.013487491756677628,-0.11119062453508377,0.029010334983468056,0.016731569543480873,-0.2148977667093277,0.011095426976680756,0.018248343840241432,-0.2986021935939789,-0.0037893608678132296,-0.05927196145057678,0.08126189559698105,0.04211503267288208,-0.09671658277511597,-0.07588199526071548,0.0030969891231507063,-0.10301662981510162,-0.17491312325000763,-0.03943106532096863,-0.11252377182245255,-0.25170212984085083,-0.06743280589580536,-0.12448574602603912,0.12577806413173676,0.0405394621193409,-0.13312317430973053,0.007856622338294983,-0.006620005238801241,-0.09420520812273026,0.03244246169924736,-0.018603358417749405,-0.0669153705239296,0.08396539092063904,-0.02322681061923504,6,6
0.005608341656625271,0.4416642487049103,0.072660893201828,0.1119161993265152,0.36170685291290283,-0.009090611711144447,0.1396602988243103,0.20188561081886292,-0.024660423398017883,0.026552246883511543,0.09434717148542404,-0.02459578961133957,-0.09108051657676697,0.06771118938922882,-0.022395171225070953,0.10935212671756744,0.07502257823944092,0.026228347793221474,0.13040167093276978,-0.09147915989160538,0.007411045953631401,0.14376820623874664,-0.18696695566177368,-0.010463293641805649,0.1508641541004181,-0.2734542787075043,-0.026207981631159782,0.019176630303263664,0.06331522017717361,0.04087761789560318,0.016800476238131523,-0.11225147545337677,0.030886391177773476,0.01838594302535057,-0.2135932296514511,0.01196867786347866,0.017903000116348267,-0.29774588346481323,-0.003303401404991746,-0.05722149834036827,0.08290529996156693,0.045898545533418655,-0.09536189585924149,-0.06733664125204086,0.004094088450074196,-0.10327216237783432,-0.16469766199588776,-0.0417804978787899,-0.11341198533773422,-0.24337758123874664,-0.07089611142873764,-0.12334904819726944,0.12569600343704224,0.04593303054571152,-0.13559004664421082,0.013969936408102512,-0.004843848757445812,-0.09916289150714874,0.03783326968550682,-0.02059599757194519,-0.07193899899721146,0.08484538644552231,-0.027125541120767593,6,6
0.006794028449803591,0.4405308961868286,0.074229896068573,0.11242321133613586,0.3604922592639923,-0.007404638454318047,0.14334189891815186,0.20470236241817474,-0.022089092060923576,0.030555851757526398,0.10051558166742325,-0.01963675580918789,-0.08333335816860199,0.0747797042131424,-0.014698191545903683,0.10516543686389923,0.07722489535808563,0.020363297313451767,0.1274026334285736,-0.0902075543999672,-0.0011276890290901065,0.1397337019443512,-0.18747305870056152,-0.0197495985776186,0.14674879610538483,-0.27544596791267395,-0.03447564318776131,0.015730813145637512,0.0639565959572792,0.0358702652156353,0.016165008768439293,-0.11254595220088959,0.026322055608034134,0.01932295225560665,-0.2142723798751831,0.009937704540789127,0.022098571062088013,-0.29844143986701965,-0.0028228950686752796,-0.06033124029636383,0.08163277804851532,0.04222092777490616,-0.09873486310243607,-0.0708967000246048,0.002263487782329321,-0.1071024090051651,-0.16708247363567352,-0.03991979733109474,-0.11691069602966309,-0.24484509229660034,-0.06595279276371002,-0.12522216141223907,0.12629732489585876,0.043650295585393906,-0.13709776103496552,0.010539134964346886,-0.0019306078320369124,-0.09417309612035751,0.03450123965740204,-0.011589519679546356,-0.06257814913988113,0.08603834360837936,-0.013460779562592506,6,6
0.03370080888271332,0.3790529668331146,0.08655830472707748,0.11595521867275238,0.3111720383167267,0.019217945635318756,0.13528898358345032,0.17663566768169403,0.007523479405790567,0.031276073306798935,0.09896933287382126,0.012764417566359043,-0.0699770599603653,0.07549543678760529,0.016808023676276207,0.09716012328863144,0.030658988282084465,0.031912900507450104,0.13324932754039764,-0.12052837014198303,0.006003896705806255,0.15206259489059448,-0.21206828951835632,-0.015385332517325878,0.16370251774787903,-0.29306522011756897,-0.029852937906980515,0.007997849024832249,0.03784449025988579,0.03740078583359718,-0.0027505350299179554,-0.1302124708890915,0.010170872323215008,-0.012231837958097458,-0.22904671728610992,-0.017539100721478462,-0.022491976618766785,-0.3153374195098877,-0.028711825609207153,-0.05887361615896225,0.0797850489616394,0.03811629116535187,-0.10606863349676132,-0.05863300710916519,-0.020941605791449547,-0.12033025920391083,-0.14771276712417603,-0.061283256858587265,-0.1363634169101715,-0.23737283051013947,-0.0774424821138382,-0.10752882808446884,0.1615697145462036,0.037427328526973724,-0.1174406036734581,0.07578007131814957,-0.023289529606699944,-0.07414378225803375,0.1286192238330841,-0.021794840693473816,-0.04219288006424904,0.18839478492736816,-0.007663343101739883,6,6
0.030827337875962257,0.37544867396354675,0.09697064012289047,0.1159011498093605,0.3095601499080658,0.025475559756159782,0.1352485567331314,0.17020095884799957,0.010511229746043682,0.03220434486865997,0.09548767656087875,0.012682629749178886,-0.07306694984436035,0.07735183835029602,0.01285210158675909,0.10077441483736038,0.03254017233848572,0.034235309809446335,0.13422523438930511,-0.11670275777578354,0.00507378950715065,0.1507321000099182,-0.20999473333358765,-0.01815132610499859,0.16139672696590424,-0.29043710231781006,-0.03415529802441597,0.009969777427613735,0.0375078022480011,0.03992728516459465,-0.0014607772463932633,-0.13375084102153778,0.01111898198723793,-0.0067398035898804665,-0.23360885679721832,-0.015048438683152199,-0.01152432058006525,-0.3176839351654053,-0.025136342272162437,-0.05925874039530754,0.07817038148641586,0.040368881076574326,-0.11202723532915115,-0.059609804302453995,-0.020513026043772697,-0.1234501302242279,-0.14666150510311127,-0.060443129390478134,-0.1345660388469696,-0.23064066469669342,-0.07682865113019943,-0.10973597317934036,0.1561441570520401,0.03903154656291008,-0.12201308459043503,0.08078087866306305,-0.02784152515232563,-0.07638285309076309,0.1336059272289276,-0.030755018815398216,-0.04105328395962715,0.1922912448644638,-0.019375011324882507,6,6
0.011345888487994671,0.4185132682323456,0.08355598896741867,0.09982742369174957,0.3392368257045746,0.004399485886096954,0.11927089095115662,0.1951008141040802,-0.014835984446108341,0.008235951885581017,0.09631432592868805,-0.018744340166449547,-0.10281813889741898,0.06267861276865005,-0.02108597569167614,0.12844927608966827,0.059326790273189545,0.03322130814194679,0.1651918888092041,-0.08913624286651611,0.013890780508518219,0.18691612780094147,-0.17872895300388336,-0.006498259026557207,0.19867102801799774,-0.260143905878067,-0.025914056226611137,0.030873028561472893,0.048934973776340485,0.04462868720293045,0.023601917549967766,-0.11038032174110413,0.0312994122505188,0.01757648028433323,-0.20578055083751678,0.006707222666591406,0.007922169752418995,-0.28152409195899963,-0.012996993027627468,-0.04642229899764061,0.0762927234172821,0.047521740198135376,-0.10467644035816193,-0.06676164269447327,0.0031771615613251925,-0.1366039216518402,-0.15932703018188477,-0.047269511967897415,-0.17131219804286957,-0.23149991035461426,-0.08071456104516983,-0.10984327644109726,0.13246376812458038,0.04640873894095421,-0.1385246068239212,0.026642758399248123,-0.010733327828347683,-0.10646037757396698,0.044293396174907684,-0.03272644430398941,-0.08122237771749496,0.08348507434129715,-0.04329105094075203,6,6
0.0016515417955815792,0.4188767075538635,0.07295981049537659,0.08470433950424194,0.3442073166370392,-0.012930706143379211,0.09862307459115982,0.21163809299468994,-0.03147677332162857,-0.011031956411898136,0.10738200694322586,-0.03289199247956276,-0.1179979145526886,0.06500488519668579,-0.031189899891614914,0.12529751658439636,0.060278017073869705,0.02318393811583519,0.1669779121875763,-0.09354791790246964,0.006690534297376871,0.19034495949745178,-0.18115520477294922,-0.013435907661914825,0.20544280111789703,-0.26289552450180054,-0.03286066651344299,0.030936982482671738,0.04313739016652107,0.03930523246526718,0.028442351147532463,-0.12034235894680023,0.03355340659618378,0.025518197566270828,-0.20889003574848175,0.010250119492411613,0.021187279373407364,-0.28396478295326233,-0.010143176652491093,-0.047613371163606644,0.06737577170133591,0.04606422781944275,-0.10085143148899078,-0.07421844452619553,0.01182651799172163,-0.1245749294757843,-0.1557634025812149,-0.03347570449113846,-0.15055155754089355,-0.22628602385520935,-0.06491340696811676,-0.1119672954082489,0.12565602362155914,0.047165267169475555,-0.1379101723432541,0.020971350371837616,0.0026381812058389187,-0.10256262868642807,0.04784848168492317,-0.011798955500125885,-0.0740656927227974,0.09468773007392883,-0.01852007769048214,6,6
-0.010680124163627625,0.415717214345932,0.08352378755807877,0.07208286225795746,0.34446200728416443,-0.007281588856130838,0.08558965474367142,0.20998628437519073,-0.034583114087581635,-0.016483617946505547,0.10346914082765579,-0.04531635344028473,-0.12293829023838043,0.047954853624105453,-0.05294520780444145,0.12323588132858276,0.06107521802186966,0.027648763731122017,0.1616615355014801,-0.09611280262470245,0.0030167982913553715,0.1879952847957611,-0.18287867307662964,-0.019395697861909866,0.20771513879299164,-0.2643657326698303,-0.03890012204647064,0.032169513404369354,0.04305345192551613,0.04561399668455124,0.04363317787647247,-0.1199120432138443,0.029185937717556953,0.05141657963395119,-0.2068692147731781,0.0070075299590826035,0.05719946324825287,-0.2836575210094452,-0.009643036872148514,-0.04577212780714035,0.06429300457239151,0.053283169865608215,-0.09850702434778214,-0.07075296342372894,0.010631594806909561,-0.12691639363765717,-0.14883938431739807,-0.029417933896183968,-0.1536712646484375,-0.21865838766098022,-0.05529044196009636,-0.11020756512880325,0.1144057884812355,0.05477137118577957,-0.13493649661540985,0.022572308778762817,0.0032198585104197264,-0.11160335689783096,0.06033311039209366,-0.010268672369420528,-0.09098261594772339,0.10472390800714493,-0.014860834926366806,6,6
0.0014207601780071855,0.410163938999176,0.09125145524740219,0.08047386258840561,0.34427163004875183,0.004810407292097807,0.0960475355386734,0.2132704257965088,-0.022455638274550438,-0.00927579216659069,0.1081785336136818,-0.03348105028271675,-0.11444226652383804,0.05572253465652466,-0.042364396154880524,0.12688276171684265,0.06404300034046173,0.023922204971313477,0.16949832439422607,-0.09480586647987366,-0.0035579600371420383,0.1939397007226944,-0.1867961436510086,-0.028108611702919006,0.21171575784683228,-0.27056798338890076,-0.04880485311150551,0.034066200256347656,0.04559678956866264,0.040791336447000504,0.03133169934153557,-0.11906922608613968,0.02312234230339527,0.025069866329431534,-0.20564767718315125,-0.0013422041665762663,0.019336527213454247,-0.27845025062561035,-0.020207388326525688,-0.04235371947288513,0.06681298464536667,0.04935215413570404,-0.09719749540090561,-0.07196412235498428,0.010612809099256992,-0.13139109313488007,-0.1508922427892685,-0.02846599742770195,-0.16111314296722412,-0.21966470777988434,-0.05484386906027794,-0.10490547865629196,0.118602454662323,0.05212537199258804,-0.13000720739364624,0.02706500142812729,0.006232823245227337,-0.10994496941566467,0.05358476936817169,-0.006766571197658777,-0.08915181457996368,0.09054584801197052,-0.011822204105556011,6,6
0.02045203186571598,0.4446403682231903,0.05925995856523514,0.11413255333900452,0.35138073563575745,-0.017391294240951538,0.1268267184495926,0.1810934990644455,-0.028994254767894745,0.011861818842589855,0.06877143681049347,-0.026422275230288506,-0.10140371322631836,0.03624134510755539,-0.020531630143523216,0.12723147869110107,0.07164786756038666,0.022530637681484222,0.1624150425195694,-0.08277923613786697,0.006195795722305775,0.18094924092292786,-0.17589378356933594,-0.010002518072724342,0.1900903731584549,-0.25650471448898315,-0.02394792251288891,0.030037686228752136,0.06323635578155518,0.03513721749186516,0.01986088417470455,-0.10269647091627121,0.03163449838757515,0.015112790279090405,-0.19904740154743195,0.021137062460184097,0.011281092651188374,-0.2724555730819702,0.010976732708513737,-0.050335925072431564,0.08722826093435287,0.03708963841199875,-0.11566099524497986,-0.0638274997472763,0.002713591791689396,-0.1421251893043518,-0.16220541298389435,-0.03482316434383392,-0.16722732782363892,-0.23342299461364746,-0.06010371819138527,-0.11832967400550842,0.13817021250724792,0.03385341912508011,-0.15124957263469696,0.016806015744805336,-0.0062629966996610165,-0.10355565696954727,0.023331379517912865,-0.014405407011508942,-0.06036453694105148,0.06628543883562088,-0.01764342375099659,6,6
-0.003351107705384493,0.4275684356689453,0.06939081847667694,0.0869932621717453,0.36471468210220337,0.008326295763254166,0.124285988509655,0.22388389706611633,-0.004401794169098139,0.043921712785959244,0.12134183943271637,-0.006667762994766235,-0.04496455192565918,0.07199661433696747,-0.009565203450620174,0.10450427234172821,0.06682561337947845,0.030204463750123978,0.14217539131641388,-0.08245082199573517,0.0108548104763031,0.16279490292072296,-0.17040085792541504,-0.007862229831516743,0.1745244264602661,-0.24346107244491577,-0.022846681997179985,0.014955539256334305,0.05025351792573929,0.03585461154580116,0.021428730338811874,-0.1138155609369278,0.022816138342022896,0.02518858201801777,-0.20664674043655396,0.0012610701378434896,0.027132386341691017,-0.27678900957107544,-0.012859392911195755,-0.06359679996967316,0.07346946001052856,0.03511014208197594,-0.08900219947099686,-0.08526547998189926,-3.0162724215188064e-05,-0.09371906518936157,-0.18574431538581848,-0.04142067953944206,-0.09777962416410446,-0.26716160774230957,-0.06797555834054947,-0.1374368965625763,0.12967447936534882,0.03154479339718819,-0.16514094173908234,0.02235785312950611,-0.013431059196591377,-0.13340342044830322,0.026366233825683594,-0.027298348024487495,-0.09951096028089523,0.05328325182199478,-0.03100440464913845,6,6
